"","time","value"
"12338",6.61999988555908,126
"12345",6.61999988555908,144
"12346",6.61999988555908,162
"12347",6.61999988555908,152
"12348",6.61999988555908,135
"12349",6.61999988555908,119
"12350",6.61999988555908,120
"12351",6.61999988555908,120
"12359",6.62999987602234,123
"12360",6.62999987602234,142
"12361",6.62999987602234,141
"12362",6.62999987602234,136
"12363",6.62999987602234,133
"12364",6.62999987602234,126
"12365",6.62999987602234,117
"12370",6.62999987602234,141
"12371",6.62999987602234,160
"12372",6.62999987602234,154
"12373",6.62999987602234,144
"12374",6.6399998664856,136
"12375",6.6399998664856,128
"12382",6.6399998664856,133
"12383",6.6399998664856,168
"12384",6.6399998664856,160
"12385",6.6399998664856,140
"12386",6.6399998664856,129
"12387",6.6399998664856,129
"12388",6.6399998664856,131
"12396",6.64999985694885,126
"12397",6.64999985694885,136
"12398",6.64999985694885,135
"12399",6.64999985694885,134
"12400",6.64999985694885,127
"12401",6.64999985694885,123
"12402",6.64999985694885,112
"12406",6.64999985694885,118
"12407",6.64999985694885,160
"12408",6.64999985694885,172
"12409",6.64999985694885,159
"12410",6.64999985694885,146
"12411",6.64999985694885,142
"12412",6.66000008583069,133
"12413",6.66000008583069,122
"12420",6.66000008583069,115
"12421",6.66000008583069,160
"12422",6.66000008583069,159
"12423",6.66000008583069,140
"12424",6.66000008583069,128
"12425",6.66000008583069,119
"12426",6.66000008583069,122
"12427",6.66000008583069,114
"12434",6.67000007629395,112
"12435",6.67000007629395,130
"12436",6.67000007629395,134
"12437",6.67000007629395,133
"12438",6.67000007629395,131
"12439",6.67000007629395,125
"12440",6.67000007629395,118
"12445",6.67000007629395,156
"12446",6.67000007629395,179
"12447",6.67000007629395,167
"12448",6.67000007629395,149
"12449",6.67000007629395,139
"12450",6.67000007629395,141
"12455",6.6800000667572,139
"12456",6.6800000667572,154
"12457",6.6800000667572,132
"12458",6.6800000667572,114
"12459",6.6800000667572,117
"12460",6.6800000667572,119
"12461",6.6800000667572,113
"12468",6.69000005722046,119
"12469",6.69000005722046,131
"12470",6.69000005722046,131
"12471",6.69000005722046,129
"12472",6.69000005722046,130
"12473",6.69000005722046,122
"12474",6.69000005722046,109
"12478",6.69000005722046,127
"12479",6.69000005722046,174
"12480",6.69000005722046,183
"12481",6.69000005722046,163
"12482",6.69000005722046,150
"12483",6.69000005722046,149
"12484",6.69000005722046,153
"12485",6.70000004768372,146
"12486",6.70000004768372,117
"12493",6.70000004768372,151
"12494",6.70000004768372,163
"12495",6.70000004768372,141
"12496",6.70000004768372,126
"12497",6.70000004768372,129
"12498",6.70000004768372,130
"12499",6.70000004768372,122
"12506",6.71000003814697,127
"12507",6.71000003814697,137
"12508",6.71000003814697,134
"12509",6.71000003814697,128
"12510",6.71000003814697,123
"12511",6.71000003814697,118
"12516",6.71000003814697,126
"12517",6.71000003814697,174
"12518",6.71000003814697,181
"12519",6.71000003814697,163
"12520",6.71000003814697,149
"12521",6.71000003814697,148
"12522",6.71000003814697,152
"12523",6.72000002861023,143
"12524",6.72000002861023,116
"12531",6.72000002861023,141
"12532",6.72000002861023,157
"12533",6.72000002861023,143
"12534",6.72000002861023,126
"12535",6.72000002861023,121
"12536",6.72000002861023,122
"12537",6.72000002861023,117
"12544",6.73000001907349,111
"12545",6.73000001907349,129
"12546",6.73000001907349,136
"12547",6.73000001907349,130
"12548",6.73000001907349,126
"12549",6.73000001907349,121
"12550",6.73000001907349,109
"12555",6.73000001907349,144
"12556",6.73000001907349,182
"12557",6.73000001907349,177
"12558",6.73000001907349,154
"12559",6.73000001907349,145
"12560",6.73000001907349,143
"12561",6.74000000953674,137
"12562",6.74000000953674,116
"12569",6.74000000953674,130
"12570",6.74000000953674,152
"12571",6.74000000953674,138
"12572",6.74000000953674,122
"12573",6.74000000953674,122
"12574",6.74000000953674,119
"12575",6.74000000953674,113
"12582",6.75,127
"12583",6.75,131
"12584",6.75,128
"12585",6.75,119
"12586",6.75,114
"12592",6.75,111
"12593",6.75,175
"12594",6.75,169
"12595",6.75,149
"12596",6.75,143
"12597",6.75,147
"12598",6.75999999046326,146
"12599",6.75999999046326,127
"12606",6.75999999046326,119
"12607",6.75999999046326,149
"12608",6.75999999046326,140
"12609",6.75999999046326,127
"12610",6.75999999046326,122
"12611",6.75999999046326,116
"12612",6.75999999046326,114
"12619",6.76999998092651,125
"12620",6.76999998092651,136
"12621",6.76999998092651,134
"12622",6.76999998092651,124
"12623",6.76999998092651,118
"12630",6.76999998092651,135
"12631",6.76999998092651,180
"12632",6.76999998092651,176
"12633",6.76999998092651,157
"12634",6.76999998092651,143
"12635",6.76999998092651,143
"12636",6.76999998092651,142
"12637",6.77999997138977,136
"12638",6.77999997138977,114
"12645",6.77999997138977,136
"12646",6.77999997138977,130
"12647",6.77999997138977,126
"12648",6.77999997138977,111
"12652",6.78999996185303,111
"12653",6.78999996185303,139
"12654",6.78999996185303,146
"12655",6.78999996185303,136
"12656",6.78999996185303,127
"12657",6.78999996185303,123
"12658",6.78999996185303,114
"12665",6.78999996185303,137
"12666",6.78999996185303,171
"12667",6.78999996185303,162
"12668",6.78999996185303,144
"12669",6.78999996185303,131
"12670",6.78999996185303,131
"12671",6.78999996185303,136
"12672",6.79999995231628,127
"12680",6.79999995231628,129
"12681",6.79999995231628,131
"12682",6.79999995231628,122
"12683",6.79999995231628,115
"12684",6.79999995231628,115
"12685",6.79999995231628,118
"12686",6.79999995231628,112
"12691",6.80999994277954,133
"12692",6.80999994277954,149
"12693",6.80999994277954,147
"12694",6.80999994277954,135
"12695",6.80999994277954,130
"12696",6.80999994277954,128
"12697",6.80999994277954,117
"12704",6.80999994277954,137
"12705",6.80999994277954,176
"12706",6.80999994277954,169
"12707",6.80999994277954,146
"12708",6.80999994277954,128
"12709",6.80999994277954,131
"12710",6.8199999332428,131
"12711",6.8199999332428,126
"12719",6.8199999332428,127
"12720",6.8199999332428,128
"12721",6.8199999332428,120
"12723",6.8199999332428,113
"12724",6.8199999332428,117
"12725",6.8199999332428,109
"12729",6.82999992370605,137
"12730",6.82999992370605,157
"12731",6.82999992370605,152
"12732",6.82999992370605,138
"12733",6.82999992370605,133
"12734",6.82999992370605,135
"12735",6.82999992370605,126
"12743",6.82999992370605,160
"12744",6.82999992370605,178
"12745",6.82999992370605,153
"12746",6.82999992370605,137
"12747",6.82999992370605,139
"12748",6.83999991416931,139
"12749",6.83999991416931,133
"12750",6.83999991416931,113
"12757",6.83999991416931,122
"12758",6.83999991416931,124
"12759",6.83999991416931,117
"12760",6.83999991416931,118
"12761",6.83999991416931,122
"12762",6.83999991416931,124
"12763",6.83999991416931,118
"12767",6.83999991416931,124
"12768",6.84999990463257,158
"12769",6.84999990463257,165
"12770",6.84999990463257,151
"12771",6.84999990463257,143
"12772",6.84999990463257,140
"12773",6.84999990463257,142
"12774",6.84999990463257,123
"12782",6.84999990463257,150
"12783",6.84999990463257,174
"12784",6.84999990463257,158
"12785",6.84999990463257,129
"12786",6.84999990463257,122
"12787",6.84999990463257,127
"12788",6.85999989509583,128
"12789",6.85999989509583,121
"12796",6.85999989509583,117
"12797",6.85999989509583,126
"12798",6.85999989509583,123
"12799",6.85999989509583,120
"12800",6.85999989509583,123
"12801",6.85999989509583,123
"12802",6.85999989509583,117
"12806",6.85999989509583,137
"12807",6.86999988555908,165
"12808",6.86999988555908,161
"12809",6.86999988555908,148
"12810",6.86999988555908,145
"12811",6.86999988555908,146
"12812",6.86999988555908,133
"12813",6.86999988555908,118
"12819",6.86999988555908,109
"12820",6.86999988555908,159
"12821",6.86999988555908,156
"12822",6.86999988555908,132
"12823",6.86999988555908,121
"12824",6.86999988555908,127
"12825",6.87999987602234,121
"12826",6.87999987602234,117
"12833",6.87999987602234,112
"12834",6.87999987602234,126
"12835",6.87999987602234,127
"12836",6.87999987602234,122
"12837",6.87999987602234,123
"12838",6.87999987602234,123
"12839",6.87999987602234,116
"12843",6.87999987602234,111
"12844",6.8899998664856,162
"12845",6.8899998664856,155
"12846",6.8899998664856,153
"12847",6.8899998664856,138
"12854",6.8899998664856,125
"12855",6.8899998664856,169
"12856",6.8899998664856,164
"12857",6.8899998664856,140
"12858",6.8899998664856,128
"12859",6.89999985694885,130
"12860",6.89999985694885,130
"12861",6.89999985694885,126
"12869",6.89999985694885,124
"12870",6.89999985694885,131
"12871",6.89999985694885,130
"12872",6.89999985694885,129
"12873",6.89999985694885,129
"12874",6.89999985694885,128
"12875",6.89999985694885,122
"12881",6.91000008583069,132
"12882",6.91000008583069,151
"12883",6.91000008583069,149
"12884",6.91000008583069,139
"12885",6.91000008583069,124
"12886",6.91000008583069,129
"12887",6.91000008583069,134
"12888",6.91000008583069,131
"12889",6.91000008583069,119
"12900",6.92000007629395,130
"12901",6.92000007629395,135
"12902",6.92000007629395,138
"12903",6.92000007629395,142
"12904",6.92000007629395,150
"12905",6.92000007629395,155
"12906",6.92000007629395,146
"12907",6.92000007629395,139
"12908",6.92000007629395,130
"12909",6.92000007629395,125
"12919",6.9300000667572,142
"12920",6.9300000667572,163
"12921",6.9300000667572,171
"12922",6.9300000667572,166
"12923",6.9300000667572,163
"12924",6.9300000667572,161
"12925",6.9300000667572,154
"12926",6.9300000667572,148
"12927",6.9300000667572,141
"12928",6.9300000667572,134
"12929",6.9300000667572,120
"12938",6.94000005722046,114
"12939",6.94000005722046,131
"12940",6.94000005722046,138
"12941",6.94000005722046,138
"12942",6.94000005722046,135
"12943",6.94000005722046,138
"12944",6.94000005722046,142
"12945",6.94000005722046,146
"12946",6.94000005722046,143
"12947",6.94000005722046,137
"12948",6.94000005722046,130
"12949",6.94000005722046,125
"12950",6.94000005722046,116
"12954",6.94000005722046,109
"12966",6.95000004768372,109
"12967",6.95000004768372,109
"12968",6.95000004768372,109
"12970",6.95000004768372,110
"12971",6.95000004768372,112
"12972",6.95000004768372,112
"12973",6.95000004768372,117
"12974",6.96000003814697,120
"12975",6.96000003814697,125
"12976",6.96000003814697,130
"12977",6.96000003814697,131
"12978",6.96000003814697,130
"12979",6.96000003814697,130
"12980",6.96000003814697,129
"12981",6.96000003814697,126
"12982",6.96000003814697,125
"12983",6.96000003814697,121
"12984",6.96000003814697,118
"12985",6.96000003814697,112
"12986",6.96000003814697,109
"12997",6.97000002861023,111
"12998",6.97000002861023,118
"12999",6.97000002861023,120
"13000",6.97000002861023,121
"13001",6.97000002861023,121
"13002",6.97000002861023,121
"13003",6.97000002861023,123
"13004",6.97000002861023,125
"13005",6.97000002861023,124
"13006",6.97000002861023,122
"13007",6.97000002861023,123
"13008",6.97000002861023,123
"13009",6.97000002861023,123
"13010",6.97000002861023,123
"13011",6.97000002861023,122
"13012",6.97000002861023,122
"13013",6.98000001907349,121
"13014",6.98000001907349,119
"13015",6.98000001907349,118
"13016",6.98000001907349,117
"13017",6.98000001907349,113
"13018",6.98000001907349,112
"13032",6.99000000953674,109
"13033",6.99000000953674,111
"13034",6.99000000953674,115
"13035",6.99000000953674,118
"13036",6.99000000953674,121
"13037",6.99000000953674,121
"13038",6.99000000953674,121
"13039",6.99000000953674,122
"13040",6.99000000953674,123
"13041",6.99000000953674,130
"13042",7,125
"13043",7,122
"13044",7,117
"13045",7,114
"13046",7,112
"13047",7,111
"13048",7,109
"13049",7,109
"13052",7,109
"13053",7,109
"13057",7.00999999046326,110
"13058",7.00999999046326,112
"13059",7.00999999046326,114
"13060",7.00999999046326,115
"13061",7.00999999046326,114
"13062",7.00999999046326,115
"13063",7.00999999046326,115
"13064",7.00999999046326,117
"13065",7.00999999046326,119
"13066",7.00999999046326,118
"13067",7.00999999046326,119
"13068",7.00999999046326,118
"13069",7.00999999046326,118
"13070",7.00999999046326,119
"13071",7.00999999046326,120
"13072",7.00999999046326,119
"13073",7.00999999046326,118
"13074",7.00999999046326,118
"13075",7.00999999046326,118
"13076",7.01999998092651,118
"13077",7.01999998092651,116
"13078",7.01999998092651,115
"13079",7.01999998092651,114
"13080",7.01999998092651,115
"13081",7.01999998092651,113
"13082",7.01999998092651,113
"13083",7.01999998092651,112
"13103",7.02999997138977,110
"13104",7.02999997138977,110
"13105",7.02999997138977,110
"13106",7.02999997138977,111
"13107",7.02999997138977,112
"13108",7.02999997138977,114
"13109",7.02999997138977,114
"13110",7.02999997138977,116
"13111",7.02999997138977,115
"13112",7.02999997138977,115
"13113",7.02999997138977,116
"13114",7.02999997138977,116
"13115",7.03999996185303,115
"13116",7.03999996185303,116
"13117",7.03999996185303,114
"13118",7.03999996185303,114
"13119",7.03999996185303,111
"13120",7.03999996185303,110
"13121",7.03999996185303,110
"13122",7.03999996185303,109
"13123",7.03999996185303,109
"13124",7.03999996185303,110
"13140",7.04999995231628,109
"13143",7.04999995231628,110
"13144",7.04999995231628,112
"13145",7.04999995231628,111
"13146",7.04999995231628,114
"13147",7.04999995231628,114
"13148",7.04999995231628,114
"13149",7.04999995231628,114
"13150",7.04999995231628,115
"13151",7.04999995231628,114
"13152",7.04999995231628,115
"13153",7.05999994277954,115
"13154",7.05999994277954,111
"13155",7.05999994277954,113
"13156",7.05999994277954,112
"13157",7.05999994277954,113
"13158",7.05999994277954,113
"13177",7.0699999332428,109
"13178",7.0699999332428,110
"13179",7.0699999332428,109
"13182",7.0699999332428,110
"13183",7.0699999332428,111
"13184",7.0699999332428,111
"13185",7.0699999332428,112
"13186",7.0699999332428,114
"13187",7.0699999332428,113
"13188",7.0699999332428,114
"13217",7.08999991416931,109
"13218",7.08999991416931,110
"13219",7.08999991416931,112
"13220",7.08999991416931,112
"13221",7.08999991416931,111
"13222",7.08999991416931,114
"13223",7.08999991416931,114
"13224",7.08999991416931,113
"13225",7.08999991416931,112
"13226",7.08999991416931,113
"13227",7.08999991416931,113
"13228",7.09999990463257,113
"13229",7.09999990463257,111
"13230",7.09999990463257,113
"13231",7.09999990463257,112
"13232",7.09999990463257,113
"13233",7.09999990463257,111
"13237",7.09999990463257,109
"13238",7.09999990463257,110
"13239",7.09999990463257,109
"13241",7.09999990463257,109
"13242",7.09999990463257,109
"13246",7.10999989509583,110
"13247",7.10999989509583,110
"13249",7.10999989509583,110
"13250",7.10999989509583,111
"13251",7.10999989509583,113
"13252",7.10999989509583,113
"13253",7.10999989509583,114
"13254",7.10999989509583,114
"13255",7.10999989509583,115
"13256",7.10999989509583,115
"13257",7.10999989509583,114
"13258",7.10999989509583,116
"13259",7.10999989509583,115
"13260",7.11999988555908,113
"13261",7.11999988555908,112
"13262",7.11999988555908,112
"13263",7.11999988555908,113
"13264",7.11999988555908,112
"13265",7.11999988555908,112
"13279",7.12999987602234,109
"13285",7.12999987602234,109
"13286",7.12999987602234,111
"13287",7.12999987602234,112
"13288",7.12999987602234,110
"13289",7.12999987602234,111
"13290",7.12999987602234,111
"13291",7.12999987602234,114
"13292",7.12999987602234,114
"13293",7.12999987602234,112
"13294",7.12999987602234,114
"13295",7.12999987602234,114
"13296",7.12999987602234,114
"13297",7.12999987602234,114
"13298",7.1399998664856,115
"13299",7.1399998664856,114
"13300",7.1399998664856,111
"13301",7.1399998664856,109
"13302",7.1399998664856,109
"13303",7.1399998664856,110
"13304",7.1399998664856,110
"13305",7.1399998664856,110
"13306",7.1399998664856,109
"13307",7.1399998664856,109
"13308",7.1399998664856,109
"13316",7.1399998664856,109
"13318",7.14999985694885,109
"13319",7.14999985694885,109
"13320",7.14999985694885,109
"13321",7.14999985694885,109
"13322",7.14999985694885,109
"13323",7.14999985694885,110
"13324",7.14999985694885,111
"13325",7.14999985694885,111
"13326",7.14999985694885,114
"13327",7.14999985694885,114
"13328",7.14999985694885,115
"13329",7.14999985694885,116
"13330",7.14999985694885,112
"13331",7.14999985694885,113
"13332",7.14999985694885,112
"13333",7.14999985694885,112
"13334",7.14999985694885,112
"13335",7.14999985694885,114
"13336",7.14999985694885,111
"13337",7.14999985694885,110
"13338",7.16000008583069,111
"13339",7.16000008583069,113
"13340",7.16000008583069,112
"13341",7.16000008583069,111
"13342",7.16000008583069,110
"13343",7.16000008583069,110
"13344",7.16000008583069,110
"13345",7.16000008583069,109
"13346",7.16000008583069,111
"13350",7.16000008583069,109
"13352",7.16000008583069,109
"13354",7.16000008583069,109
"13355",7.16000008583069,109
"13356",7.16000008583069,109
"13357",7.17000007629395,109
"13358",7.17000007629395,109
"13359",7.17000007629395,110
"13360",7.17000007629395,110
"13361",7.17000007629395,110
"13362",7.17000007629395,111
"13363",7.17000007629395,111
"13364",7.17000007629395,113
"13365",7.17000007629395,112
"13366",7.17000007629395,114
"13367",7.17000007629395,115
"13368",7.17000007629395,114
"13369",7.17000007629395,117
"13370",7.17000007629395,117
"13371",7.17000007629395,116
"13372",7.17000007629395,117
"13373",7.17000007629395,116
"13374",7.17000007629395,117
"13375",7.17000007629395,117
"13376",7.1800000667572,115
"13377",7.1800000667572,115
"13378",7.1800000667572,116
"13379",7.1800000667572,114
"13380",7.1800000667572,114
"13381",7.1800000667572,114
"13382",7.1800000667572,113
"13383",7.1800000667572,113
"13384",7.1800000667572,111
"13385",7.1800000667572,112
"13386",7.1800000667572,111
"13387",7.1800000667572,112
"13388",7.1800000667572,111
"13389",7.1800000667572,110
"13390",7.1800000667572,111
"13391",7.1800000667572,110
"13392",7.1800000667572,111
"13393",7.1800000667572,111
"13394",7.1800000667572,110
"13395",7.19000005722046,110
"13396",7.19000005722046,111
"13397",7.19000005722046,112
"13398",7.19000005722046,113
"13399",7.19000005722046,112
"13400",7.19000005722046,115
"13401",7.19000005722046,115
"13402",7.19000005722046,113
"13403",7.19000005722046,114
"13404",7.19000005722046,116
"13405",7.19000005722046,114
"13406",7.19000005722046,115
"13407",7.19000005722046,116
"13408",7.19000005722046,115
"13409",7.19000005722046,117
"13410",7.19000005722046,117
"13411",7.19000005722046,118
"13412",7.19000005722046,118
"13413",7.19000005722046,117
"13414",7.20000004768372,118
"13415",7.20000004768372,115
"13416",7.20000004768372,114
"13417",7.20000004768372,113
"13418",7.20000004768372,113
"13419",7.20000004768372,114
"13420",7.20000004768372,113
"13421",7.20000004768372,114
"13422",7.20000004768372,112
"13423",7.20000004768372,113
"13424",7.20000004768372,110
"13425",7.20000004768372,111
"13426",7.20000004768372,112
"13427",7.20000004768372,110
"13428",7.20000004768372,110
"13429",7.20000004768372,109
"13430",7.20000004768372,109
"13431",7.20000004768372,110
"13432",7.20000004768372,109
"13433",7.20000004768372,111
"13434",7.21000003814697,111
"13435",7.21000003814697,111
"13436",7.21000003814697,113
"13437",7.21000003814697,112
"13438",7.21000003814697,114
"13439",7.21000003814697,113
"13440",7.21000003814697,114
"13441",7.21000003814697,115
"13442",7.21000003814697,115
"13443",7.21000003814697,116
"13444",7.21000003814697,119
"13445",7.21000003814697,118
"13446",7.21000003814697,118
"13447",7.21000003814697,117
"13448",7.21000003814697,119
"13449",7.22000002861023,117
"13450",7.22000002861023,116
"13451",7.22000002861023,116
"13452",7.22000002861023,117
"13453",7.22000002861023,114
"13454",7.22000002861023,113
"13455",7.22000002861023,110
"13456",7.22000002861023,111
"13457",7.22000002861023,110
"13458",7.22000002861023,110
"13459",7.22000002861023,109
"13460",7.22000002861023,110
"13461",7.22000002861023,109
"13480",7.23000001907349,110
"13481",7.23000001907349,112
"13482",7.23000001907349,110
"13483",7.23000001907349,111
"13484",7.23000001907349,111
"13485",7.24000000953674,113
"13486",7.24000000953674,112
"13488",7.24000000953674,109
"13489",7.24000000953674,109
"13490",7.24000000953674,109
"13491",7.24000000953674,109
"13503",7.24000000953674,109
"13504",7.25,109
"13505",7.25,110
"13506",7.25,111
"13507",7.25,111
"13508",7.25,110
"13509",7.25,112
"13510",7.25,112
"13511",7.25,114
"13512",7.25,113
"13513",7.25,113
"13514",7.25,114
"13515",7.25,115
"13516",7.25,115
"13517",7.25,115
"13518",7.25,117
"13519",7.25,117
"13520",7.25,118
"13521",7.25,116
"13522",7.25999999046326,116
"13523",7.25999999046326,117
"13524",7.25999999046326,116
"13525",7.25999999046326,117
"13526",7.25999999046326,116
"13527",7.25999999046326,113
"13528",7.25999999046326,115
"13529",7.25999999046326,114
"13543",7.26999998092651,109
"13545",7.26999998092651,109
"13546",7.26999998092651,110
"13547",7.26999998092651,111
"13548",7.26999998092651,111
"13549",7.26999998092651,112
"13550",7.26999998092651,112
"13551",7.26999998092651,116
"13552",7.26999998092651,115
"13553",7.26999998092651,115
"13554",7.26999998092651,117
"13555",7.26999998092651,116
"13556",7.26999998092651,117
"13557",7.26999998092651,117
"13558",7.26999998092651,118
"13559",7.26999998092651,117
"13560",7.27999997138977,117
"13561",7.27999997138977,115
"13562",7.27999997138977,115
"13563",7.27999997138977,114
"13564",7.27999997138977,113
"13565",7.27999997138977,114
"13566",7.27999997138977,113
"13567",7.27999997138977,113
"13568",7.27999997138977,113
"13569",7.27999997138977,112
"13570",7.27999997138977,112
"13571",7.27999997138977,112
"13572",7.27999997138977,111
"13573",7.27999997138977,110
"13574",7.27999997138977,109
"13575",7.27999997138977,110
"13576",7.27999997138977,110
"13577",7.27999997138977,111
"13578",7.27999997138977,111
"13579",7.28999996185303,111
"13580",7.28999996185303,111
"13581",7.28999996185303,112
"13582",7.28999996185303,112
"13583",7.28999996185303,113
"13584",7.28999996185303,113
"13585",7.28999996185303,113
"13586",7.28999996185303,113
"13587",7.28999996185303,114
"13588",7.28999996185303,116
"13589",7.28999996185303,115
"13590",7.28999996185303,117
"13591",7.28999996185303,117
"13592",7.28999996185303,117
"13593",7.28999996185303,117
"13594",7.28999996185303,118
"13595",7.28999996185303,118
"13596",7.28999996185303,119
"13597",7.28999996185303,118
"13598",7.28999996185303,118
"13599",7.29999995231628,118
"13600",7.29999995231628,117
"13601",7.29999995231628,117
"13602",7.29999995231628,115
"13603",7.29999995231628,116
"13604",7.29999995231628,115
"13605",7.29999995231628,113
"13606",7.29999995231628,115
"13607",7.29999995231628,114
"13608",7.29999995231628,112
"13609",7.29999995231628,112
"13610",7.29999995231628,113
"13611",7.29999995231628,112
"13612",7.29999995231628,112
"13613",7.29999995231628,111
"13614",7.29999995231628,111
"13615",7.29999995231628,111
"13616",7.29999995231628,110
"13617",7.29999995231628,110
"13618",7.30999994277954,111
"13619",7.30999994277954,113
"13620",7.30999994277954,113
"13621",7.30999994277954,113
"13622",7.30999994277954,112
"13623",7.30999994277954,113
"13624",7.30999994277954,114
"13625",7.30999994277954,115
"13626",7.30999994277954,116
"13627",7.30999994277954,116
"13628",7.30999994277954,116
"13629",7.30999994277954,118
"13630",7.30999994277954,116
"13631",7.30999994277954,117
"13632",7.30999994277954,117
"13633",7.30999994277954,119
"13634",7.30999994277954,119
"13635",7.30999994277954,118
"13636",7.30999994277954,119
"13637",7.3199999332428,117
"13638",7.3199999332428,117
"13639",7.3199999332428,115
"13640",7.3199999332428,115
"13641",7.3199999332428,113
"13642",7.3199999332428,115
"13643",7.3199999332428,114
"13644",7.3199999332428,113
"13645",7.3199999332428,113
"13646",7.3199999332428,111
"13647",7.3199999332428,112
"13648",7.3199999332428,111
"13649",7.3199999332428,109
"13650",7.3199999332428,111
"13651",7.3199999332428,111
"13652",7.3199999332428,111
"13653",7.32999992370605,111
"13654",7.32999992370605,112
"13655",7.32999992370605,111
"13656",7.32999992370605,112
"13657",7.32999992370605,112
"13658",7.32999992370605,114
"13659",7.32999992370605,114
"13660",7.32999992370605,115
"13661",7.32999992370605,115
"13662",7.32999992370605,115
"13663",7.32999992370605,115
"13664",7.32999992370605,116
"13665",7.32999992370605,116
"13666",7.32999992370605,117
"13667",7.32999992370605,118
"13668",7.32999992370605,116
"13669",7.32999992370605,118
"13670",7.32999992370605,118
"13671",7.32999992370605,117
"13672",7.33999991416931,117
"13673",7.33999991416931,117
"13674",7.33999991416931,116
"13675",7.33999991416931,117
"13676",7.33999991416931,116
"13677",7.33999991416931,115
"13678",7.33999991416931,113
"13679",7.33999991416931,114
"13680",7.33999991416931,112
"13681",7.33999991416931,112
"13682",7.33999991416931,111
"13683",7.33999991416931,111
"13684",7.33999991416931,110
"13685",7.33999991416931,110
"13686",7.33999991416931,111
"13687",7.33999991416931,109
"13688",7.33999991416931,111
"13689",7.33999991416931,110
"13690",7.33999991416931,111
"13691",7.34999990463257,111
"13692",7.34999990463257,112
"13693",7.34999990463257,111
"13694",7.34999990463257,111
"13695",7.34999990463257,112
"13696",7.34999990463257,115
"13697",7.34999990463257,115
"13698",7.34999990463257,114
"13699",7.34999990463257,116
"13700",7.34999990463257,118
"13701",7.34999990463257,117
"13702",7.34999990463257,119
"13703",7.34999990463257,119
"13704",7.34999990463257,118
"13705",7.34999990463257,117
"13706",7.34999990463257,118
"13707",7.34999990463257,117
"13708",7.34999990463257,116
"13709",7.35999989509583,117
"13710",7.35999989509583,115
"13711",7.35999989509583,116
"13712",7.35999989509583,115
"13713",7.35999989509583,114
"13714",7.35999989509583,113
"13715",7.35999989509583,113
"13716",7.35999989509583,114
"13717",7.35999989509583,113
"13718",7.35999989509583,113
"13719",7.35999989509583,112
"13720",7.35999989509583,112
"13721",7.35999989509583,111
"13722",7.35999989509583,110
"13723",7.35999989509583,111
"13724",7.35999989509583,110
"13726",7.35999989509583,109
"13728",7.36999988555908,110
"13729",7.36999988555908,109
"13730",7.36999988555908,111
"13731",7.36999988555908,111
"13732",7.36999988555908,112
"13733",7.36999988555908,112
"13734",7.36999988555908,113
"13735",7.36999988555908,114
"13736",7.36999988555908,114
"13737",7.36999988555908,115
"13738",7.36999988555908,115
"13739",7.36999988555908,115
"13740",7.36999988555908,116
"13741",7.36999988555908,117
"13742",7.36999988555908,117
"13743",7.36999988555908,117
"13744",7.36999988555908,117
"13745",7.36999988555908,116
"13746",7.37999987602234,118
"13747",7.37999987602234,116
"13748",7.37999987602234,116
"13749",7.37999987602234,115
"13750",7.37999987602234,116
"13751",7.37999987602234,114
"13752",7.37999987602234,114
"13753",7.37999987602234,112
"13754",7.37999987602234,111
"13755",7.37999987602234,111
"13756",7.37999987602234,110
"13757",7.37999987602234,111
"13759",7.37999987602234,110
"13760",7.37999987602234,109
"13762",7.37999987602234,110
"13764",7.37999987602234,109
"13765",7.3899998664856,109
"13766",7.3899998664856,109
"13767",7.3899998664856,111
"13768",7.3899998664856,112
"13769",7.3899998664856,111
"13770",7.3899998664856,112
"13773",7.3899998664856,110
"13774",7.3899998664856,110
"13775",7.3899998664856,111
"13776",7.3899998664856,112
"13777",7.3899998664856,111
"13778",7.3899998664856,113
"13779",7.3899998664856,113
"13780",7.3899998664856,113
"13781",7.3899998664856,114
"13782",7.3899998664856,113
"13783",7.3899998664856,113
"13784",7.3899998664856,113
"13785",7.39999985694885,114
"13786",7.39999985694885,113
"13787",7.39999985694885,113
"13788",7.39999985694885,111
"13804",7.41000008583069,109
"13806",7.41000008583069,112
"13807",7.41000008583069,112
"13808",7.41000008583069,111
"13809",7.41000008583069,112
"13810",7.41000008583069,112
"13811",7.41000008583069,112
"13812",7.41000008583069,114
"13813",7.41000008583069,113
"13814",7.41000008583069,116
"13815",7.41000008583069,116
"13816",7.41000008583069,116
"13817",7.41000008583069,115
"13818",7.41000008583069,116
"13819",7.41000008583069,116
"13820",7.41000008583069,117
"13821",7.41000008583069,118
"13822",7.41000008583069,116
"13823",7.42000007629395,114
"13824",7.42000007629395,115
"13825",7.42000007629395,114
"13826",7.42000007629395,113
"13827",7.42000007629395,114
"13828",7.42000007629395,113
"13829",7.42000007629395,112
"13830",7.42000007629395,113
"13834",7.42000007629395,109
"13835",7.42000007629395,109
"13836",7.4300000667572,109
"13837",7.4300000667572,109
"13838",7.4300000667572,111
"13839",7.4300000667572,112
"13840",7.4300000667572,111
"13841",7.4300000667572,114
"13842",7.4300000667572,112
"13843",7.4300000667572,114
"13844",7.4300000667572,115
"13845",7.4300000667572,116
"13846",7.4300000667572,117
"13847",7.4300000667572,116
"13848",7.4300000667572,115
